15m_timestamp,15m_open,15m_high,15m_low,15m_close,15m_volume
1642841100000,35659.71,35733.13,35563.79,35586.67,16.369761
1642842000000,35586.67,35707.29,35400.0,35506.77,21.936964
1642842900000,35506.77,35600.0,35370.27,35414.71,21.904115
1642843800000,35414.71,35477.25,35000.7,35129.97,36.503127
1642844700000,35129.97,35228.21,34667.0,34803.81,76.125767
1642845600000,34803.81,34932.11,34021.01,34440.92,84.843357
1642846500000,34440.92,35047.31,34259.94,34880.84,72.641597
1642847400000,34880.84,35900.0,34859.47,35623.54,97.361201
1642848300000,35623.54,35623.54,35212.75,35462.68,33.38621
1642849200000,35462.68,35649.99,35259.94,35282.21,48.708172
1642850100000,35282.21,35404.3,35246.16,35349.98,18.095376
1642851000000,35349.98,35409.0,35004.19,35052.9,20.065908
1642851900000,35052.9,35480.0,34815.72,35393.54,47.365865
1642852800000,35393.54,35670.0,35339.0,35565.0,27.633862
1642853700000,35565.0,35866.11,35367.74,35391.22,47.325496
1642854600000,35391.22,35665.5,35391.22,35578.42,7.371022
1642855500000,35578.42,35836.51,35555.13,35780.21,14.308206
1642856400000,35780.21,35800.01,35566.16,35788.64,21.306488
1642857300000,35788.64,36168.75,35764.5,35774.18,25.142493
1642858200000,35774.18,35844.35,35642.5,35705.86,11.534378
1642859100000,35705.86,35734.95,35520.89,35562.31,8.742652
1642860000000,35562.31,35617.97,35375.32,35378.19,19.623213
1642860900000,35378.19,35600.52,35378.19,35487.19,15.142471
1642861800000,35487.19,35637.94,35415.97,35460.92,7.055494
1642862700000,35460.92,35542.87,34996.0,35034.24,11.077546
1642863600000,35034.24,35304.69,34998.47,35125.68,12.785952
1642864500000,35125.68,35228.48,34965.89,35039.21,14.120511
1642865400000,35039.21,35133.26,34903.05,35013.21,20.475577
1642866300000,35013.21,35013.21,34813.08,34831.37,12.446301
1642867200000,34831.37,35458.61,34510.01,35350.53,29.11678
1642868100000,35350.53,35483.18,35148.3,35258.38,27.751724
1642869000000,35258.38,35331.17,35095.53,35164.9,10.822775
1642869900000,35164.9,35187.04,34847.62,35076.71,11.039508
1642870800000,35076.71,35202.07,34726.51,34874.37,16.273842
1642871700000,34874.37,34993.91,34594.38,34620.29,18.252288
1642872600000,34620.29,34794.4,34615.38,34726.26,12.391988
1642873500000,34726.26,34834.23,34489.22,34601.35,15.048839
1642874400000,34601.35,34624.71,34241.66,34503.81,28.344588
1642875300000,34503.81,34750.74,34383.86,34482.34,16.136464
1642876200000,34482.34,34510.63,34292.09,34374.19,19.038719
1642877100000,34374.19,34639.87,34372.14,34374.73,11.691372
1642878000000,34374.73,34665.74,34374.73,34638.95,8.922626
1642878900000,34638.95,34710.47,34356.62,34415.53,17.601996
1642879800000,34415.53,34690.0,34415.53,34623.68,18.226156
1642880700000,34623.68,34833.38,34449.59,34522.99,22.819114
1642881600000,34522.99,35333.35,34430.9,35242.57,29.925645
1642882500000,35242.57,35503.7,34850.0,34950.26,36.872649
1642883400000,34950.26,35164.2,34940.12,34940.12,9.362394
1642884300000,34940.12,35419.17,34692.19,35295.0,16.818583
1642885200000,35295.0,35342.32,35100.47,35121.32,14.390267
1642886100000,35121.32,35360.08,35099.39,35233.43,13.724791
1642887000000,35233.43,35530.54,35165.04,35475.39,22.482206
1642887900000,35475.39,35690.84,35325.41,35373.68,16.545889
1642888800000,35373.68,35373.68,35146.97,35253.51,10.245378
1642889700000,35253.51,35269.23,35000.33,35000.33,7.134086
1642890600000,35000.33,35051.15,34888.0,34932.56,6.231687
1642891500000,34932.56,34932.56,34732.97,34863.15,6.271579
1642892400000,34863.15,34947.95,34740.01,34902.41,4.919619
1642893300000,34902.41,35100.74,34895.28,35098.52,5.296376
1642894200000,35098.52,35098.52,34880.16,34910.56,6.025491
1642895100000,34910.56,35060.71,34872.27,35047.73,11.627842
1642896000000,35047.73,35270.0,34942.69,35160.19,18.847833
1642896900000,35160.19,35412.54,35105.74,35406.17,5.668444
1642897800000,35406.17,35441.0,35263.42,35263.83,5.805096
1642898700000,35263.83,35417.95,35252.52,35417.95,3.710723
1642899600000,35417.95,35417.95,35276.59,35307.72,3.634408
1642900500000,35307.72,35479.76,35272.7,35424.07,7.961105
1642901400000,35424.07,35519.26,35349.92,35411.5,6.26945
1642902300000,35411.5,35420.74,35315.04,35331.1,10.786519
1642903200000,35331.1,35336.62,35123.95,35159.78,3.240116
1642904100000,35159.78,35190.86,35115.33,35147.49,3.442793
1642905000000,35147.49,35262.59,35032.26,35032.56,11.184265
1642905900000,35032.56,35103.24,34842.73,34872.59,17.796602
1642906800000,34872.59,34951.52,34859.49,34882.71,6.77161
1642907700000,34882.71,34994.4,34810.63,34912.38,6.758711
1642908600000,34912.38,35081.21,34869.96,35043.74,7.008898
1642909500000,35043.74,35092.63,35005.27,35071.42,9.261602
1642910400000,35071.42,35199.6,34960.56,35163.4,9.191446
1642911300000,35163.4,35281.14,35126.29,35230.33,5.0746
1642912200000,35230.33,35275.48,35176.82,35210.02,2.346788
1642913100000,35210.02,35247.81,35150.0,35226.64,2.012273
1642914000000,35226.64,35279.5,34950.0,34974.05,2.499679
1642914900000,34974.05,35089.83,34950.0,35055.05,5.409442
1642915800000,35055.05,35203.54,35055.05,35123.88,4.056308
1642916700000,35123.88,35538.24,35078.86,35456.2,24.238925
1642917600000,35456.2,35538.49,35300.0,35316.68,7.642485
1642918500000,35316.68,35513.92,35310.73,35323.85,5.82808
1642919400000,35323.85,35348.2,35180.91,35232.44,4.702249
1642920300000,35232.44,35300.0,35191.51,35286.65,5.020955
1642921200000,35286.65,35496.77,35241.6,35492.45,7.823036
1642922100000,35492.45,35715.06,35492.01,35701.86,10.14538
1642923000000,35701.86,35759.48,35594.04,35679.6,5.968733
1642923900000,35679.6,35679.6,35557.1,35574.31,8.715001
1642924800000,35574.31,35950.0,35358.5,35669.7,15.990948
1642925700000,35669.7,35775.93,35442.07,35478.62,13.862699
1642926600000,35478.62,35760.99,35478.5,35650.15,8.613604
1642927500000,35650.15,35815.0,35594.53,35815.0,6.076566
1642928400000,35815.0,35932.02,35750.52,35890.62,10.254191
1642929300000,35890.62,36012.92,35807.36,36009.13,8.455435
1642930200000,36009.13,36137.47,35902.43,35912.52,15.432713
1642931100000,35912.52,35963.68,35855.86,35863.62,5.024647
1642932000000,35863.62,35902.81,35716.72,35815.34,6.415699
1642932900000,35815.34,35847.66,35670.08,35808.51,10.891135
1642933800000,35808.51,35883.32,35775.71,35859.93,4.324899
1642934700000,35859.93,35923.64,35679.69,35895.5,10.099746
1642935600000,35895.5,35900.92,35824.02,35835.06,2.746223
1642936500000,35835.06,35844.62,35706.94,35730.96,5.383551
1642937400000,35730.96,35730.96,35626.41,35648.45,6.436995
1642938300000,35648.45,35722.55,35631.15,35676.2,3.755665
1642940100000,35612.1,35794.09,35563.84,35691.48,13.914817
1642941000000,35691.48,35730.8,35626.54,35645.5,8.646949
1642941900000,35645.5,35826.04,35614.96,35797.67,2.217838
1642942800000,35797.67,35805.27,35712.19,35774.06,2.331062
1642943700000,35774.06,35882.87,35755.16,35877.53,1.613624
1642944600000,35877.53,35877.53,35805.23,35841.6,3.968947
1642945500000,35841.6,36036.29,35841.6,36000.0,7.74716
1642946400000,36000.0,36084.94,35751.54,35776.3,4.021189
1642947300000,35776.3,35776.3,35458.44,35583.29,17.600808
1642948200000,35583.29,35603.92,35384.0,35443.7,5.755712
1642949100000,35443.7,35477.0,35059.77,35309.22,25.217111
1642950000000,35309.22,35345.25,35196.11,35196.11,10.914476
1642950900000,35196.11,35356.19,35196.11,35269.85,6.537334
1642951800000,35269.85,35269.85,35139.49,35169.97,8.249183
1642952700000,35169.97,35320.83,35127.71,35284.95,11.712555
1642953600000,35284.95,35433.58,35250.08,35326.42,9.682183
1642954500000,35326.42,35388.76,35180.39,35180.39,5.170307
1642955400000,35180.39,35269.69,35169.16,35204.3,11.859002
1642956300000,35204.3,35311.59,35190.07,35223.75,6.93847
1642957200000,35223.75,35344.61,35201.3,35328.85,8.294456
1642958100000,35328.85,35354.46,35240.43,35336.54,3.570696
1642959000000,35336.54,35389.73,35300.11,35342.08,4.102831
1642959900000,35342.08,35441.89,35330.2,35331.8,4.530482
1642960800000,35331.8,35402.7,35221.57,35244.12,9.803787
1642961700000,35244.12,35286.43,35019.14,35105.52,10.069019
1642962600000,35105.52,35222.42,35031.74,35142.39,7.868108
1642963500000,35142.39,35153.09,34877.6,34946.32,10.957259
1642964400000,34946.32,35028.89,34895.69,34895.69,3.843941
1642965300000,34895.69,35130.46,34842.15,35100.36,10.256171
1642966200000,35100.36,35186.54,34655.66,34707.7,14.608064
1642967100000,34707.7,34886.81,34629.61,34776.3,9.648292
1642968000000,34776.3,35340.71,34727.2,35340.71,17.493758
1642968900000,35340.71,35376.71,35070.38,35091.22,8.608498
1642969800000,35091.22,35228.76,35065.16,35177.5,4.373391
1642970700000,35177.5,35300.05,35157.46,35274.87,5.091612
1642971600000,35274.87,35327.83,35103.82,35198.45,5.077306
1642972500000,35198.45,35436.37,35166.8,35306.19,6.071995
1642973400000,35306.19,35521.1,35210.86,35509.87,9.624712
1642974300000,35509.87,35557.29,35328.76,35328.76,6.233635
1642975200000,35328.76,35445.55,35279.06,35318.48,8.24042
1642976100000,35318.48,35471.25,35283.84,35369.41,13.846085
1642977000000,35369.41,35406.09,35347.86,35353.18,0.30765
1642977900000,35353.18,35545.78,35328.18,35513.56,3.835413
1642978800000,35513.56,36431.99,35395.01,36350.56,32.292544
1642979700000,36350.56,36499.0,36209.49,36324.95,14.02988
1642980600000,36324.95,36333.87,36115.05,36206.38,7.410274
1642981500000,36206.38,36308.59,36201.44,36266.26,7.270887
1642982400000,36266.26,36266.26,35928.69,35999.24,6.067579
1642983300000,35999.24,36038.69,35797.07,35820.47,7.488715
1642984200000,35820.47,35910.57,35760.98,35790.03,7.896412
1642985100000,35790.03,35948.39,35790.03,35850.59,3.262563
1642986000000,35850.59,36000.52,35813.91,35899.83,3.919743
1642986900000,35899.83,36048.09,35824.67,35830.62,6.365202
1642987800000,35830.62,35830.62,35650.75,35689.25,8.549606
1642988700000,35689.25,35714.19,35600.0,35650.73,6.55566
1642989600000,35650.73,35708.62,35570.47,35607.55,4.454287
1642990500000,35607.55,35661.77,35550.16,35593.24,4.555907
1642991400000,35593.24,35641.43,35270.02,35396.13,7.71097
1642992300000,35396.13,35485.1,35168.95,35206.58,6.440512
1642993200000,35206.58,35323.41,35177.93,35310.56,6.717716
1642994100000,35310.56,35339.68,35212.94,35227.73,3.236927
1642995000000,35227.73,35294.36,35213.73,35251.92,4.139055
1642995900000,35251.92,35391.79,35251.92,35337.37,3.510826
1642996800000,35337.37,35480.21,35310.83,35336.63,6.586591
1642997700000,35336.63,35416.16,35336.63,35371.56,1.121849
1642998600000,35371.56,35380.11,35215.98,35236.74,3.417419
1642999500000,35236.74,35262.87,35074.3,35111.94,7.896264
1643000400000,35111.94,35111.94,34995.96,35064.15,5.116704
1643001300000,35064.15,35145.16,35026.8,35031.46,5.726578
1643002200000,35031.46,35104.05,34945.05,35035.9,6.894261
1643003100000,35035.9,35236.27,35034.49,35173.97,8.386787
1643004000000,35173.97,35195.68,35052.05,35113.64,4.428304
1643004900000,35113.64,35344.33,35083.35,35294.1,5.648997
1643005800000,35294.1,35350.0,35254.49,35327.84,4.237716
1643006700000,35327.84,35327.84,35242.8,35262.91,2.899681
1643007600000,35262.91,35262.91,35114.61,35125.55,8.402232
1643008500000,35125.55,35300.0,35125.55,35246.27,11.294938
1643009400000,35246.27,35273.17,34992.2,34992.2,9.596993
1643010300000,34992.2,35055.07,34817.87,34873.29,17.58797
1643011200000,34873.29,35030.76,34834.51,35017.22,9.774999
1643012100000,35017.22,35141.29,34996.75,35127.47,9.11247
1643013000000,35127.47,35205.47,35099.17,35156.96,5.301134
1643013900000,35156.96,35539.69,34792.13,34988.58,47.782406
1643014800000,34988.58,35076.95,34879.3,34904.94,10.430218
1643015700000,34904.94,34933.58,34450.0,34740.12,51.211079
1643016600000,34740.12,34832.99,34482.33,34515.35,24.300845
1643017500000,34515.35,34663.59,34440.11,34507.52,39.382559
1643018400000,34507.52,34579.8,33578.19,33888.97,91.970108
1643019300000,33888.97,33966.94,33484.89,33530.0,110.441752
1643020200000,33530.0,33742.0,33425.01,33584.82,58.33757
1643021100000,33584.82,33719.86,33253.05,33291.9,35.135301
1643022000000,33291.9,33931.49,33037.48,33865.64,98.753151
1643022900000,33865.64,34167.68,33695.75,33799.11,54.450409
1643023800000,33799.11,33933.52,33600.01,33839.93,26.308192
1643024700000,33839.93,33975.99,33628.03,33703.24,19.297585
1643025600000,33703.24,33848.2,33517.49,33666.17,39.748625
1643026500000,33666.17,33685.4,33428.16,33580.5,15.304145
1643027400000,33580.5,33661.48,33346.23,33406.48,30.341149
1643028300000,33406.48,33648.1,33050.7,33097.89,63.436695
1643029200000,33097.89,33766.49,32961.52,33530.24,92.935412
1643030100000,33530.24,33652.15,33319.81,33487.08,29.638725
1643031000000,33487.08,33618.42,33263.32,33341.02,23.900976
1643031900000,33341.02,33572.97,33331.25,33346.93,23.158454
1643032800000,33346.93,33384.66,33091.69,33355.86,42.407925
1643033700000,33355.86,33668.75,33314.55,33603.27,38.920508
1643034600000,33603.27,34139.5,33392.88,33716.45,52.053548
1643035500000,33716.45,33820.61,33460.28,33613.04,30.85418
1643036400000,33613.04,33763.69,33225.94,33443.62,37.424739
1643037300000,33443.62,34078.78,33336.9,33893.55,50.765403
1643038200000,33893.55,34328.13,33878.83,34280.75,53.311747
1643039100000,34280.75,34362.15,34020.76,34230.66,42.90581
1643040000000,34230.66,34238.2,33980.87,34173.53,20.319169
1643040900000,34173.53,34470.48,34173.21,34456.34,28.982075
1643041800000,34456.34,34572.0,34050.0,34110.85,58.531032
1643042700000,34110.85,34403.61,33780.01,34400.0,29.995737
1643043600000,34400.0,34425.41,34210.0,34310.47,29.962532
1643044500000,34310.47,34791.03,34171.7,34646.07,35.672113
1643045400000,34646.07,35378.09,34572.27,35285.93,55.903845
1643046300000,35285.93,35526.64,35189.6,35402.18,60.206284
1643047200000,35402.18,35999.0,35180.01,35887.27,64.021772
1643048100000,35887.27,36253.71,35725.6,35759.66,54.129695
1643049000000,35759.66,36031.98,35736.79,35934.25,34.248915
1643049900000,35934.25,36422.78,35931.98,36165.42,56.961706
1643050800000,36165.42,36331.84,35933.62,35935.5,37.044333
1643051700000,35935.5,35967.76,35747.85,35833.03,26.279464
1643052600000,35833.03,36000.0,35673.43,35753.42,8.197897
1643053500000,35753.42,36081.62,35675.33,36067.65,18.004538
1643054400000,36067.65,36248.19,35957.4,36198.21,21.863167
1643055300000,36198.21,36320.47,36013.24,36099.72,15.531987
1643056200000,36099.72,36635.74,36071.74,36381.37,24.67724
1643057100000,36381.37,37540.2,36365.47,37212.3,87.747773
1643058000000,37212.3,37212.31,36795.53,36896.87,56.904223
1643058900000,36896.87,37035.0,36812.08,36848.53,15.322375
1643059800000,36848.53,37069.68,36828.19,36868.01,4.963838
1643060700000,36868.01,36883.01,36706.9,36791.59,9.346888
1643061600000,36791.59,36791.59,36610.0,36759.01,14.580626
1643062500000,36759.01,36814.53,36525.75,36531.04,22.095779
1643063400000,36531.04,36534.6,36206.47,36397.04,13.776153
1643064300000,36397.04,36444.03,36331.98,36364.71,2.447132
1643065200000,36364.71,36545.92,36321.8,36496.1,23.166188
1643066100000,36496.1,36701.03,36487.8,36571.96,26.001075
1643067000000,36571.96,36733.47,36452.54,36690.91,4.315708
1643067900000,36690.91,36744.99,36610.42,36667.55,3.388508
1643068800000,36667.55,36667.55,36404.0,36494.35,11.168228
1643069700000,36494.35,36622.46,36252.2,36264.18,9.002072
1643070600000,36264.18,36348.15,36264.18,36305.69,10.943428
1643071500000,36305.69,36358.89,36011.37,36040.87,26.125183
1643072400000,36040.87,36145.94,35950.01,35978.04,17.436747
1643073300000,35978.04,36161.38,35910.0,36118.41,18.297132
1643074200000,36118.41,36151.17,36000.32,36009.49,6.053296
1643075100000,36009.49,36149.3,35997.58,36088.27,4.172815
1643076000000,36088.27,36234.4,36088.27,36199.65,2.593614
1643076900000,36199.65,36230.59,36097.4,36159.27,2.868849
1643077800000,36159.27,36237.59,36135.78,36169.42,5.398356
1643078700000,36169.42,36329.3,36156.06,36318.85,3.438244
1643079600000,36318.85,36318.85,36177.03,36177.19,1.633588
1643080500000,36177.19,36268.69,36177.19,36239.02,2.722514
1643081400000,36239.02,36407.58,36239.02,36319.27,6.269769
1643082300000,36319.27,36454.08,36276.49,36415.73,4.875902
1643083200000,36415.73,36485.29,36357.98,36383.39,2.54662
1643084100000,36383.39,36400.0,36326.51,36385.24,2.914767
1643085000000,36385.24,36385.24,36135.83,36182.5,5.635879
1643085900000,36182.5,36182.5,35890.0,35956.61,7.103642
1643086800000,35956.61,36095.35,35905.01,36075.22,3.825766
1643087700000,36075.22,36079.0,35838.34,35867.68,12.227802
1643088600000,35867.68,36006.14,35837.65,35973.16,5.356374
1643089500000,35973.16,36072.32,35951.65,36072.32,2.59072
1643090400000,36072.32,36117.3,35994.74,35994.74,12.334858
1643091300000,35994.74,36040.37,35941.16,35972.92,3.115225
1643092200000,35972.92,36091.08,35923.95,35924.51,7.316839
1643093100000,35924.51,35964.93,35853.68,35853.68,2.179022
1643094000000,35853.68,35932.0,35715.71,35732.09,9.246054
1643094900000,35732.09,35879.64,35719.52,35869.81,3.756194
1643095800000,35869.81,36052.0,35869.81,36048.77,14.925454
1643096700000,36048.77,36098.32,35979.93,36045.84,1.968372
1643097600000,36045.84,36320.48,36004.33,36320.48,28.013952
1643098500000,36320.48,36542.56,36159.22,36164.19,23.100269
1643099400000,36164.19,36255.05,36048.48,36238.01,7.911313
1643100300000,36238.01,36327.07,36094.29,36108.79,9.321269
1643101200000,36108.79,36252.38,36060.49,36207.63,4.017685
1643102100000,36207.63,36407.78,36207.63,36400.31,6.535626
1643103000000,36400.31,36418.64,36300.0,36312.31,9.073248
1643103900000,36312.31,36526.78,36312.31,36428.66,14.136194
1643104800000,36428.66,36642.28,36360.09,36590.14,21.521138
1643105700000,36590.14,36786.05,36478.56,36493.52,28.265067
1643106600000,36493.52,36526.25,36308.31,36322.32,6.283567
1643107500000,36322.32,36447.14,36318.66,36439.49,3.724157
1643108400000,36439.49,36584.79,36350.5,36565.73,17.15034
1643109300000,36565.73,36619.07,36237.01,36298.95,14.047738
1643110200000,36298.95,36399.97,36240.21,36337.42,4.812981
1643111100000,36337.42,36467.65,36297.68,36422.18,12.131429
1643112000000,36422.18,36451.36,36248.33,36293.64,5.312367
1643112900000,36293.64,36472.11,36207.98,36470.06,7.576466
1643113800000,36470.06,36750.0,36422.49,36657.36,16.427213
1643114700000,36657.36,36657.77,36497.1,36531.49,14.346131
1643115600000,36531.49,36582.66,36332.94,36425.93,9.107354
1643116500000,36425.93,36546.05,36278.23,36302.2,16.059765
1643117400000,36302.2,36438.12,36277.14,36411.57,4.999192
1643118300000,36411.57,36520.22,36364.34,36493.49,4.132886
1643119200000,36493.49,36632.88,36388.66,36625.27,17.141463
1643121000000,36598.02,37132.91,36477.61,36777.27,21.282417
1643121900000,36777.27,36783.51,36255.01,36262.92,39.965025
1643122800000,36262.92,36435.36,35978.2,36409.46,59.607352
1643123700000,36409.46,36656.92,36262.7,36636.18,26.359167
1643124600000,36636.18,36708.6,36350.0,36651.58,19.603159
1643125500000,36651.58,36764.35,36489.25,36518.7,15.215623
1643126400000,36518.7,36734.72,36506.48,36597.3,14.969256
1643127300000,36597.3,36920.47,36564.66,36778.38,16.08707
1643128200000,36778.38,36868.33,36655.15,36868.33,13.124833
1643129100000,36868.33,37076.77,36821.6,36859.98,12.900464
1643130000000,36859.98,37220.98,36803.0,37220.98,13.198898
1643130900000,37220.98,37462.4,37102.17,37338.89,38.580134
1643131800000,37338.89,37423.25,37164.57,37423.25,8.174221
1643132700000,37423.25,37465.85,37068.67,37281.01,23.467558
1643133600000,37281.01,37285.61,37129.69,37271.76,7.097634
1643134500000,37271.76,37529.98,37253.38,37422.56,13.181221
1643135400000,37422.56,37493.06,37245.81,37278.02,18.355286
1643136300000,37278.02,37373.08,37253.23,37332.16,9.445138
1643137200000,37332.16,37357.17,37160.53,37356.52,6.85809
1643138100000,37356.52,37406.56,37153.45,37164.22,6.736348
1643139000000,37164.22,37214.63,36907.58,37208.65,18.372087
1643139900000,37208.65,37250.33,37108.61,37127.14,7.10355
1643140800000,37127.14,37127.14,36823.53,36861.27,8.334337
1643141700000,36861.27,36954.17,36762.83,36773.73,7.557498
1643142600000,36773.73,37093.57,36611.71,37041.62,16.17984
1643143500000,37041.62,37109.94,36812.69,36860.45,8.971579
1643144400000,36860.45,36860.45,36611.59,36708.41,8.648901
1643145300000,36708.41,36718.05,36500.05,36549.3,8.183226
1643146200000,36549.3,36598.47,36413.23,36512.88,9.825442
1643147100000,36512.88,36630.21,36457.48,36562.62,18.548001
1643148000000,36562.62,36657.04,36553.23,36619.59,4.205308
1643148900000,36619.59,36632.86,36430.58,36581.05,15.150389
1643149800000,36581.05,36757.52,36530.33,36623.08,1.967342
1643150700000,36623.08,36769.41,36623.08,36769.41,3.680429
1643151600000,36769.41,36850.36,36704.28,36761.68,13.181921
1643152500000,36761.68,36965.55,36759.52,36942.58,10.196502
1643153400000,36942.58,36955.33,36843.38,36922.44,6.865552
1643154300000,36922.44,37037.21,36865.86,36953.45,6.05883
1643155200000,36953.45,36979.37,36797.7,36817.36,12.671064
1643156100000,36817.36,36851.58,36732.96,36833.11,7.360955
1643157000000,36833.11,36903.65,36787.57,36828.56,6.009422
1643157900000,36828.56,36833.64,36553.43,36624.21,8.519144
1643158800000,36624.21,36725.76,36562.08,36591.1,11.879881
1643159700000,36591.1,36736.18,36570.96,36719.93,4.446135
1643160600000,36719.93,36719.93,36592.22,36668.9,3.890695
1643161500000,36668.9,36907.68,36668.9,36841.15,6.171796
1643162400000,36841.15,37025.93,36835.18,37003.65,4.920063
1643163300000,37003.65,37011.38,36886.97,36904.13,1.318584
1643164200000,36904.13,36942.21,36841.5,36875.65,4.147828
1643165100000,36875.65,36892.15,36793.33,36822.3,3.235928
1643166000000,36822.3,37036.65,36809.15,37022.32,4.812466
1643166900000,37022.32,37217.22,36980.71,37165.6,9.616571
1643167800000,37165.6,37435.65,37163.8,37409.5,18.851526
1643168700000,37409.5,37500.0,37353.35,37391.47,25.709885
1643169600000,37391.47,37434.8,37300.39,37343.44,26.883844
1643170500000,37343.44,37361.97,37258.12,37324.11,2.02025
1643171400000,37324.11,37372.99,37289.68,37352.01,4.820576
1643172300000,37352.01,37862.18,37352.01,37761.98,26.739351
1643173200000,37761.98,37880.3,37599.14,37599.14,13.419042
1643174100000,37599.14,37710.77,37594.18,37710.77,3.47638
1643175000000,37710.77,37865.13,37659.11,37858.11,3.863952
1643175900000,37858.11,37989.73,37596.13,37596.13,16.004911
1643176800000,37596.13,37667.28,37591.83,37613.45,5.829029
1643177700000,37613.45,37790.17,37450.61,37474.5,14.537086
1643178600000,37474.5,37520.56,37354.25,37439.13,7.944484
1643179500000,37439.13,37439.13,37204.06,37278.79,5.103076
1643180400000,37278.79,37330.17,37150.0,37165.87,4.731109
1643181300000,37165.87,37279.63,37150.0,37194.33,7.193885
1643182200000,37194.33,37379.08,37194.33,37335.61,9.545441
1643183100000,37335.61,37350.93,37239.92,37324.25,6.373801
1643184000000,37324.25,37529.09,37324.25,37493.72,8.744806
1643184900000,37493.72,37610.6,37443.8,37530.37,8.964726
1643185800000,37530.37,37674.54,37530.37,37586.92,5.845662
1643186700000,37586.92,37655.84,37508.28,37636.97,3.70717
1643187600000,37636.97,37723.06,37586.8,37706.8,17.088646
1643188500000,37706.8,37962.63,37692.48,37768.66,16.099586
1643189400000,37768.66,37848.36,37668.78,37808.08,12.493074
1643190300000,37808.08,37906.5,37593.14,37651.9,16.263032
1643191200000,37651.9,37763.93,37582.44,37685.59,9.54054
1643192100000,37685.59,37737.41,37618.84,37703.48,4.307955
1643193000000,37703.48,37859.56,37703.48,37829.85,7.061238
1643193900000,37829.85,38142.99,37771.27,37944.94,23.523598
1643194800000,37944.94,38221.82,37796.4,37829.03,31.230859
1643195700000,37829.03,37887.76,37794.89,37841.84,9.529442
1643196600000,37841.84,38034.62,37830.35,37961.93,11.044949
1643197500000,37961.93,38074.71,37921.73,38070.97,8.509373
1643198400000,38070.97,38076.62,37900.0,37900.0,8.249498
1643199300000,37900.0,37900.0,37800.98,37810.95,13.786063
1643200200000,37810.95,37926.43,37766.95,37805.57,21.958214
1643201100000,37805.57,37837.46,37750.0,37750.01,11.391419
1643202000000,37750.01,37971.54,37525.0,37707.76,15.040128
1643202900000,37707.76,38008.77,37652.96,37993.47,11.268559
1643203800000,37993.47,37999.94,37880.1,37946.25,8.160162
1643204700000,37946.25,38259.99,37934.84,38189.32,35.49056
1643205600000,38189.32,38461.13,38133.53,38461.13,23.220646
1643206500000,38461.13,38488.98,38328.57,38392.18,28.467986
1643207400000,38392.18,38437.12,38070.18,38070.18,10.03368
1643208300000,38070.18,38270.68,38069.14,38231.8,12.257955
1643209200000,38231.8,38340.09,38152.34,38174.0,11.301316
1643210100000,38174.0,38197.29,37830.01,37882.53,24.291913
1643211000000,37882.53,38024.98,37851.22,37939.42,21.5185
1643211900000,37939.42,38021.98,37823.95,37992.78,17.47309
1643212800000,37992.78,38139.15,37928.15,38130.89,13.176872
1643213700000,38130.89,38178.64,38060.63,38111.55,5.733695
1643214600000,38111.55,38217.16,38026.68,38166.08,8.909368
1643215500000,38166.08,38264.04,38126.31,38264.04,5.380611
1643216400000,38264.04,38355.42,38260.24,38296.6,11.013659
1643217300000,38296.6,38305.9,38174.52,38227.19,13.981918
1643218200000,38227.19,38228.11,38009.56,38136.04,8.349949
1643219100000,38136.04,38139.07,38023.84,38049.31,2.457735
1643220000000,38049.31,38058.93,37553.59,37805.49,15.691096
1643220900000,37805.49,37879.86,37633.77,37789.72,17.815148
1643221800000,37789.72,37847.0,37694.12,37703.48,5.945998
1643222700000,37703.48,38287.95,37658.8,37958.57,16.052649
1643223600000,37958.57,38903.48,37801.3,37841.36,50.806146
1643224500000,37841.36,38362.23,37282.64,38231.69,60.208792
1643225400000,38231.69,38337.97,37750.66,37847.98,37.154835
1643226300000,37847.98,37911.49,37500.0,37567.61,29.188414
1643227200000,37567.61,37567.61,37069.74,37101.43,73.262458
1643228100000,37101.43,37248.55,36655.09,37188.41,61.494544
1643229000000,37188.41,37265.23,36738.11,37084.52,19.902091
1643229900000,37084.52,37122.36,36869.62,37004.51,20.88885
1643230800000,37004.51,37159.41,36978.72,37039.92,10.277487
1643231700000,37039.92,37046.89,36717.44,36875.64,26.791071
1643232600000,36875.64,36904.24,36475.92,36528.72,39.578431
1643233500000,36528.72,36546.9,36333.0,36344.48,22.364792
1643234400000,36344.48,36445.21,36256.91,36315.35,22.553447
1643235300000,36315.35,36432.04,36284.78,36334.23,5.937264
1643236200000,36334.23,36588.11,36331.06,36490.68,18.339616
1643237100000,36490.68,36530.4,36429.22,36516.51,6.978638
1643238000000,36516.51,36813.08,36444.15,36690.71,37.036316
1643238900000,36690.71,36819.96,36637.6,36817.18,15.162414
1643239800000,36817.18,36872.55,36771.76,36785.8,13.410358
1643240700000,36785.8,36882.39,36754.58,36817.96,11.843854
1643241600000,36817.96,36953.49,36700.0,36895.64,21.714284
1643242500000,36895.64,37074.6,36890.8,37006.62,18.265636
1643243400000,37006.62,37050.0,36910.09,37007.44,9.404564
1643244300000,37007.44,37033.69,36943.89,36991.43,6.219582
1643245200000,36991.43,37000.65,36817.87,36835.51,18.349592
1643246100000,36835.51,36862.4,36599.54,36669.56,12.376223
1643247000000,36669.56,36669.56,36135.17,36248.89,33.905008
